11	the	the	DT	_	16	det	_	_	I-ANS
12	upper	upper	JJ	_	16	amod	_	_	I-ANS
13	or	or	CC	_	12	cc	_	_	I-ANS
14	professional	professional	JJ	_	12	conj	_	_	I-ANS
15	middle	middle	JJ	_	16	amod	_	_	I-ANS
16	class	class	NN	_	10	attr	_	_	I-ANS
17	consisting	consist	VBG	p2=NN	16	acl	_	_	I-ANS
18	of	of	IN	_	17	prep	_	_	I-ANS
19	highly	highly	RB	_	20	advmod	_	_	I-ANS
20	educated	educate	VBN	_	23	amod	_	_	I-ANS
21	,	,	,	_	20	punct	_	_	I-ANS
22	salaried	salary	VBN	p2=JJ	20	conj	_	_	I-ANS
23	professionals	professional	NNS	_	18	pobj	_	_	I-ANS
24	and	and	CC	_	23	cc	_	_	I-ANS
25	managers	manager	NNS	_	23	conj	_	_	L-ANS
26	.	.	.	_	10	punct	_	_	O

1	what	what	WP	_	3	nsubjpass	_	_	_
2	is	be	VBZ	_	3	auxpass	_	_	_
3	considered	consider	VBN	_	0	root	_	_	_
4	to	to	TO	_	5	aux	_	_	_
5	be	be	VB	_	3	xcomp	_	_	_
6	a	a	DT	_	7	det	_	_	_
7	disasters	disaster	NNS	_	5	attr	_	_	_

1	A	a	DT	_	2	det	_	_	O
2	disaster	disaster	NN	_	3	nsubj	_	_	O
3	is	be	VBZ	_	0	root	_	_	O
4	a	a	DT	_	14	det	_	_	B-ANS
5	natural	natural	JJ	_	14	amod	_	_	I-ANS
6	or	or	CC	_	5	cc	_	_	I-ANS
7	man	man	NN	_	9	npadvmod	_	_	I-ANS
8	-	-	HYPH	p2=,	9	punct	_	_	I-ANS
9	made	make	VBN	p2=NN	5	conj	_	_	I-ANS
10	(	(	-LRB-	_	9	punct	_	_	I-ANS
11	or	or	CC	_	9	cc	_	_	I-ANS
12	technological	technological	JJ	_	9	conj	_	_	I-ANS
13	)	)	-RRB-	_	12	punct	_	_	I-ANS
14	hazard	hazard	NN	_	3	attr	_	_	I-ANS
15	resulting	result	VBG	_	14	acl	_	_	I-ANS
16	in	in	IN	_	15	prep	_	_	I-ANS
17	an	an	DT	_	18	det	_	_	I-ANS
18	event	event	NN	_	16	pobj	_	_	I-ANS
19	of	of	IN	_	18	prep	_	_	I-ANS
20	substantial	substantial	JJ	_	21	amod	_	_	I-ANS
21	extent	extent	NN	_	19	pobj	_	_	I-ANS
22	causing	cause	VBG	_	21	acl	_	_	I-ANS
23	significant	significant	JJ	_	25	amod	_	_	I-ANS
24	physical	physical	JJ	_	25	amod	_	_	I-ANS
25	damage	damage	NN	_	22	dobj	_	_	I-ANS
26	or	or	CC	_	25	cc	_	_	I-ANS
27	destruction	destruction	NN	_	25	conj	_	_	I-ANS
28	,	,	,	_	27	punct	_	_	I-ANS
29	loss	loss	NN	_	27	conj	_	_	I-ANS
30	of	of	IN	_	29	prep	_	_	I-ANS
31	life	life	NN	_	30	pobj	_	_	I-ANS
32	,	,	,	_	29	punct	_	_	I-ANS
33	or	or	CC	_	29	cc	_	_	I-ANS
34	drastic	drastic	JJ	_	35	amod	_	_	I-ANS
35	change	change	NN	_	29	conj	_	_	I-ANS
36	to	to	IN	_	35	prep	_	_	I-ANS
37	the	the	DT	_	38	det	_	_	I-ANS
38	environment	environment	NN	_	36	pobj	_	_	L-ANS
39	.	.	.	_	3	punct	_	_	O

1	What	what	WP	_	2	attr	_	_	_
2	is	be	VBZ	_	0	root	_	_	_
3	firebird	firebird	JJ	p2=NN	4	amod	_	_	_
4	server	server	NN	_	2	nsubj	_	_	_

1	Firebird	firebird	NN	p2=NNP	2	nsubj	_	_	O
2	is	be	VBZ	_	0	root	_	_	O
3	an	an	DT	_	5	det	_	_	B-ANS
4	open	open	JJ	_	5	amod	_	_	I-ANS
5	source	source	NN	_	2	attr	_	_	I-ANS
6	SQL	sql	JJ	p2=NNP	10	amod	_	_	I-ANS
7	relational	relational	JJ	p2=NN	10	amod	_	_	I-ANS
8	database	database	NN	_	9	compound	_	_	I-ANS
9	management	management	NN	_	10	compound	_	_	I-ANS
10	system	system	NN	_	5	appos	_	_	I-ANS
11	that	that	WDT	_	12	nsubj	_	_	I-ANS
12	runs	run	VBZ	_	10	relcl	_	_	I-ANS
13	on	on	IN	_	12	prep	_	_	I-ANS
14	Linux	linux	NNP	_	13	pobj	_	_	I-ANS
15	,	,	,	_	14	punct	_	_	I-ANS
16	Windows	windows	NNP	_	14	conj	_	_	I-ANS
17	,	,	,	_	16	punct	_	_	I-ANS
18	and	and	CC	_	16	cc	_	_	I-ANS
19	a	a	DT	_	20	det	_	_	I-ANS
20	variety	variety	NN	_	16	conj	_	_	I-ANS
21	of	of	IN	_	20	prep	_	_	I-ANS
22	Unix	unix	NNP	_	21	pobj	_	_	L-ANS
23	.	.	.	_	2	punct	_	_	O

1	What	what	WP	_	2	attr	_	_	_
2	is	be	VBZ	_	0	root	_	_	_
3	firebird	firebird	JJ	p2=NN	4	amod	_	_	_
4	server	server	NN	_	2	nsubj	_	_	_

1	The	the	DT	_	2	det	_	_	B-ANS
2	database	database	NN	_	0	root	_	_	I-ANS
3	forked	fork	VBN	p2=VBD	2	acl	_	_	I-ANS
4	from	from	IN	_	3	prep	_	_	I-ANS
5	Borland	borland	NNP	_	10	poss	_	_	I-ANS
6	'	'	POS	p2=''	5	case	_	_	I-ANS
7	s	s	POS	p2=DT	6	case	_	_	I-ANS
8	open	open	JJ	_	9	amod	_	_	I-ANS
9	source	source	NN	_	10	compound	_	_	I-ANS
10	edition	edition	NN	_	4	pobj	_	_	I-ANS
11	of	of	IN	_	10	prep	_	_	I-ANS
12	InterBase	interbase	NNP	_	11	pobj	_	_	I-ANS
13	in	in	IN	_	3	prep	_	_	I-ANS
14	2000	0	CD	_	13	pobj	_	_	I-ANS
15	,	,	,	_	2	punct	_	_	I-ANS
16	but	but	CC	_	2	cc	_	_	I-ANS
17	since	since	IN	_	25	prep	_	_	I-ANS
18	Firebird	firebird	NNP	p2=RB	17	pobj	_	_	I-ANS
19	1.5	0	CD	_	18	nummod	_	_	I-ANS
20	the	the	DT	_	21	det	_	_	I-ANS
21	code	code	NN	_	25	nsubjpass	_	_	I-ANS
22	has	have	VBZ	_	25	aux	_	_	I-ANS
23	been	be	VBN	_	25	auxpass	_	_	I-ANS
24	largely	largely	RB	_	25	advmod	_	_	I-ANS
25	rewritten	rewrite	VBN	_	2	relcl	_	_	L-ANS
26	.	.	.	_	2	punct	_	_	O

1	What	what	WP	_	3	nsubjpass	_	_	_
2	is	be	VBZ	_	3	auxpass	_	_	_
3	caused	cause	VBN	_	0	root	_	_	_
4	by	by	IN	_	3	agent	_	_	_
5	the	the	DT	_	8	det	_	_	_
6	human	human	JJ	p2=NN	7	amod	_	_	_
7	immunodeficiency	immunodeficiency	NN	p2=JJ	8	compound	_	_	_
8	virus	virus	NN	_	4	pobj	_	_	_
9	?	?	.	_	3	punct	_	_	_

1	Human	human	JJ	p2=NN	2	amod	_	_	O
2	immunodeficiency	immunodeficiency	NN	_	3	compound	_	_	O
3	virus	virus	NN	_	7	nsubj	_	_	O
4	(	(	-LRB-	_	5	punct	_	_	O
5	HIV	hiv	NNP	_	3	appos	_	_	O
6	)	)	-RRB-	_	5	punct	_	_	O
7	is	be	VBZ	_	0	root	_	_	O
8	a	a	DT	_	9	det	_	_	O
9	lentivirus	lentivirus	NN	p2=NNP	7	attr	_	_	O
10	(	(	-LRB-	_	13	punct	_	_	O
11	slowly	slowly	RB	_	12	advmod	_	_	O
12	replicating	replicate	VBG	_	13	amod	_	_	O
13	retrovirus	retrovirus	NN	p2=NNP	9	appos	_	_	O
14	)	)	-RRB-	_	13	punct	_	_	O
15	that	that	WDT	p2=DT	16	nsubj	_	_	O
16	causes	cause	VBZ	p2=NNS	9	relcl	_	_	O
17	acquired	acquire	VBN	p2=JJ	18	amod	_	_	B-ANS
18	immunodeficiency	immunodeficiency	NN	_	19	compound	_	_	I-ANS
19	syndrome	syndrome	NN	_	16	dobj	_	_	I-ANS
20	(	(	-LRB-	_	21	punct	_	_	I-ANS
21	AIDS	aids	NNP	_	9	appos	_	_	I-ANS
22	)	)	-RRB-	_	21	punct	_	_	L-ANS
23	,	,	,	_	9	punct	_	_	O
24	a	a	DT	_	25	det	_	_	O
25	condition	condition	NN	_	9	appos	_	_	O
26	in	in	IN	_	25	prep	_	_	O
27	humans	human	NNS	_	26	pobj	_	_	O
28	in	in	IN	_	36	prep	_	_	O
29	which	which	WDT	_	28	pobj	_	_	O
30	progressive	progressive	JJ	_	31	amod	_	_	O
31	failure	failure	NN	_	36	nsubj	_	_	O
32	of	of	IN	_	31	prep	_	_	O
33	the	the	DT	_	35	det	_	_	O
34	immune	immune	JJ	_	35	amod	_	_	O
35	system	system	NN	_	32	pobj	_	_	O
36	allows	allow	VBZ	_	25	relcl	_	_	O
37	life	life	NN	_	39	npadvmod	_	_	O
38	-	-	HYPH	_	39	punct	_	_	O
39	threatening	threaten	VBG	_	41	amod	_	_	O
40	opportunistic	opportunistic	JJ	_	41	amod	_	_	O
41	infections	infection	NNS	_	45	nsubj	_	_	O
42	and	and	CC	_	41	cc	_	_	O
43	cancers	cancer	NNS	_	41	conj	_	_	O
44	to	to	TO	_	45	aux	_	_	O
45	thrive	thrive	VB	_	36	ccomp	_	_	O
46	.	.	.	_	7	punct	_	_	O

1	what	what	WP	_	2	attr	_	_	_
2	is	be	VBZ	_	0	root	_	_	_
3	sims	sims	JJ	p2=PRP$	4	amod	_	_	_
4	language	language	NN	_	2	nsubj	_	_	_

1	Wright	wright	NNP	p2=NN	3	nsubj	_	_	O
2	later	later	RB	_	3	advmod	_	_	O
3	commented	comment	VBD	_	0	root	_	_	O
4	that	that	IN	_	10	mark	_	_	O
5	using	use	VBG	_	10	csubj	_	_	O
6	"	"	``	_	8	punct	_	_	O
7	nonsense	nonsense	NN	p2=JJ	8	compound	_	_	O
8	language	language	NN	_	5	dobj	_	_	O
9	"	"	''	_	8	punct	_	_	O
10	turned	turn	VBD	_	3	ccomp	_	_	O
11	out	out	RP	_	10	prt	_	_	O
12	to	to	TO	_	13	aux	_	_	O
13	be	be	VB	_	10	xcomp	_	_	O
14	the	the	DT	_	17	det	_	_	O
15	right	right	JJ	_	17	amod	_	_	O
16	development	development	NN	_	17	compound	_	_	O
17	choice	choice	NN	_	13	attr	_	_	O
18	,	,	,	_	10	punct	_	_	O
19	as	as	IN	_	21	mark	_	_	O
20	people	people	NNS	_	21	nsubj	_	_	B-ANS
21	were	be	VBD	_	10	advcl	_	_	I-ANS
22	capable	capable	JJ	_	21	acomp	_	_	I-ANS
23	of	of	IN	_	22	prep	_	_	I-ANS
24	imagining	imagine	VBG	_	23	pcomp	_	_	I-ANS
25	it	it	PRP	_	24	dobj	_	_	I-ANS
26	more	more	RBR	_	27	advmod	_	_	I-ANS
27	realistically	realistically	RB	_	24	advmod	_	_	I-ANS
28	than	than	IN	_	27	prep	_	_	I-ANS
29	a	a	DT	_	30	det	_	_	I-ANS
30	computer	computer	NN	_	28	pobj	_	_	I-ANS
31	could	could	MD	_	32	aux	_	_	I-ANS
32	simulate	simulate	VB	_	3	ccomp	_	_	I-ANS
33	a	a	DT	_	35	det	_	_	I-ANS
34	real	real	JJ	_	35	amod	_	_	I-ANS
35	one	#crd#	NN	p2=CD	32	dobj	_	_	L-ANS
36	.	.	.	_	3	punct	_	_	O

1	what	what	WP	_	2	attr	_	_	_
2	is	be	VBZ	_	0	root	_	_	_
3	the	the	DT	_	4	det	_	_	_
4	function	function	NN	_	2	nsubj	_	_	_
5	of	of	IN	_	4	prep	_	_	_
6	the	the	DT	_	7	det	_	_	_
7	vas	va	NNS	p2=NNP	5	pobj	_	_	_
8	deferens	deferens	NNS	p2=VBZ	2	nsubj	_	_	_
9	?	?	.	_	2	punct	_	_	_

1	The	the	DT	_	2	det	_	_	O
2	vas	va	NNS	p2=FW	3	nsubj	_	_	O
3	deferens	deferens	VBZ	p2=NNS	42	ccomp	_	_	O
4	(	(	-LRB-	_	8	punct	_	_	O
5	plural	plural	JJ	p2=NN	8	amod	_	_	O
6	:	:	:	_	8	punct	_	_	O
7	vasa	vas	NN	p2=GW	8	compound	_	_	O
8	deferentia	deferentia	NN	p2=NNP	3	parataxis	_	_	O
9	)	)	-RRB-	_	8	punct	_	_	O
10	,	,	,	_	3	punct	_	_	O
11	also	also	RB	_	12	advmod	_	_	O
12	called	call	VBN	p2=VBD	14	amod	_	_	O
13	ductus	ductus	NN	p2=NNP	14	compound	_	_	O
14	deferens	deferens	NNS	p2=NN	3	dep	_	_	O
15	(	(	-LRB-	_	14	punct	_	_	O
16	Latin	latin	RB	p2=NNP	22	amod	_	_	O
17	:	:	:	_	14	punct	_	_	O
18	"	"	``	_	22	punct	_	_	O
19	carrying	carry	VBG	_	22	amod	_	_	O
20	-	-	HYPH	p2=,	19	punct	_	_	O
21	away	away	RB	p2=RP	19	advmod	_	_	O
22	vessel	vessel	NN	_	14	appos	_	_	O
23	"	"	''	_	22	punct	_	_	O
24	;	;	:	p2=,	14	punct	_	_	O
25	plural	plural	JJ	p2=VB	14	amod	_	_	O
26	:	:	:	_	28	punct	_	_	O
27	ductus	ductus	JJ	p2=NN	28	amod	_	_	O
28	deferentes	deferentes	NNS	p2=FW	14	appos	_	_	O
29	)	)	-RRB-	_	28	punct	_	_	O
30	,	,	,	_	31	punct	_	_	O
31	is	be	VBZ	_	42	ccomp	_	_	O
32	part	part	NN	_	31	attr	_	_	B-ANS
33	of	of	IN	_	32	prep	_	_	I-ANS
34	the	the	DT	_	36	det	_	_	I-ANS
35	male	male	JJ	_	36	amod	_	_	I-ANS
36	anatomy	anatomy	NN	_	33	pobj	_	_	I-ANS
37	of	of	IN	_	36	prep	_	_	I-ANS
38	many	many	JJ	_	39	amod	_	_	I-ANS
39	vertebrates	vertebrate	NNS	_	37	pobj	_	_	I-ANS
40	;	;	:	_	42	punct	_	_	I-ANS
41	they	they	PRP	_	42	nsubj	_	_	I-ANS
42	transport	transport	VBP	_	0	root	_	_	I-ANS
43	sperm	sperm	NN	p2=NNS	42	dobj	_	_	I-ANS
44	from	from	IN	_	42	prep	_	_	I-ANS
45	the	the	DT	_	46	det	_	_	I-ANS
46	epididymis	epididymis	NN	p2=NNS	44	pobj	_	_	I-ANS
47	in	in	IN	_	42	prep	_	_	I-ANS
48	anticipation	anticipation	NN	_	47	pobj	_	_	I-ANS
49	of	of	IN	_	48	prep	_	_	I-ANS
50	ejaculation	ejaculation	NN	_	49	pobj	_	_	L-ANS
51	.	.	.	_	42	punct	_	_	O

1	What	what	WP	_	2	attr	_	_	_
2	is	be	VBZ	_	0	root	_	_	_
3	Ischemia	ischemia	NNP	p2=NN	2	nsubj	_	_	_
4	or	or	CC	_	3	cc	_	_	_
5	infarction	infarction	NN	p2=NNP	3	conj	_	_	_
6	?	?	.	_	2	punct	_	_	_

1	Vascular	vascular	JJ	p2=NNP	2	amod	_	_	B-ANS
2	ischemia	ischemia	NN	_	0	root	_	_	I-ANS
3	of	of	IN	_	2	prep	_	_	I-ANS
4	the	the	DT	_	5	det	_	_	I-ANS
5	toes	toe	NNS	_	3	pobj	_	_	I-ANS
6	with	with	IN	_	2	prep	_	_	I-ANS
7	characteristic	characteristic	JJ	p2=NN	8	amod	_	_	I-ANS
8	cyanosis	cyanosis	NN	_	6	pobj	_	_	L-ANS
9	.	.	.	_	2	punct	_	_	O

1	What	what	WP	_	2	attr	_	_	_
2	is	be	VBZ	_	0	root	_	_	_
3	Ischemia	ischemia	NNP	p2=NN	2	nsubj	_	_	_
4	or	or	CC	_	3	cc	_	_	_
5	infarction	infarction	NN	p2=NNP	3	conj	_	_	_
6	?	?	.	_	2	punct	_	_	_

1	In	in	IN	_	7	prep	_	_	O
2	medicine	medicine	NN	_	1	pobj	_	_	O
3	,	,	,	_	42	punct	_	_	O
4	ischemia	ischemia	NN	_	42	nsubj	_	_	O
5	,	,	,	_	4	punct	_	_	O
6	also	also	RB	_	7	advmod	_	_	O
7	spelled	spell	VBN	p2=VBD	0	root	_	_	O
8	as	as	IN	_	7	prep	_	_	O
9	ischaemia	ischaemia	NN	_	8	pobj	_	_	O
10	or	or	CC	_	9	cc	_	_	O
11	ischæmia	ischæmia	NN	p2=NNP	9	conj	_	_	O
12	,	,	,	_	7	punct	_	_	O
13	(	(	-LRB-	_	7	punct	_	_	O
14	;	;	:	_	42	punct	_	_	O
15	from	from	IN	_	42	prep	_	_	O
16	Greek	greek	JJ	p2=NNP	17	amod	_	_	O
17	language	language	NN	_	18	compound	_	_	O
18	ισχαιμία	ισχαιμία	NN	p2=NNP	15	pobj	_	_	O
19	,	,	,	_	42	punct	_	_	O
20	ischaimía	ischaimía	NNP	p2=NN	42	nsubj	_	_	O
21	;	;	:	p2=,	42	punct	_	_	O
22	isch	isch	JJ	p2=NN	24	amod	_	_	O
23	-	-	HYPH	_	24	punct	_	_	O
24	root	root	NN	_	42	nsubj	_	_	O
25	denoting	denote	VBG	_	24	acl	_	_	O
26	a	a	DT	_	27	det	_	_	O
27	restriction	restriction	NN	_	25	dobj	_	_	O
28	or	or	CC	_	27	cc	_	_	O
29	thinning	thinning	NN	p2=VBG	27	conj	_	_	O
30	or	or	CC	_	7	cc	_	_	O
31	to	to	TO	_	32	aux	_	_	O
32	make	make	VB	_	42	csubj	_	_	O
33	or	or	CC	_	32	cc	_	_	O
34	grow	grow	VB	_	32	conj	_	_	O
35	thin	thin	JJ	_	37	amod	_	_	O
36	/	/	,	p2=SYM	37	punct	_	_	O
37	lean	lean	JJ	_	34	acomp	_	_	O
38	,	,	,	_	40	punct	_	_	O
39	haema	haema	JJ	p2=NN	40	amod	_	_	O
40	blood	blood	NN	_	42	nsubj	_	_	O
41	)	)	-RRB-	_	42	punct	_	_	O
42	is	be	VBZ	_	0	root	_	_	O
43	a	a	DT	_	44	det	_	_	B-ANS
44	restriction	restriction	NN	_	42	attr	_	_	I-ANS
45	in	in	IN	_	44	prep	_	_	I-ANS
46	blood	blood	NN	_	47	compound	_	_	I-ANS
47	supply	supply	NN	_	45	pobj	_	_	I-ANS
48	to	to	IN	_	44	prep	_	_	I-ANS
49	tissues	tissue	NNS	_	48	pobj	_	_	I-ANS
50	,	,	,	_	44	punct	_	_	I-ANS
51	causing	cause	VBG	_	44	acl	_	_	I-ANS
52	a	a	DT	_	53	det	_	_	I-ANS
53	shortage	shortage	NN	_	51	dobj	_	_	I-ANS
54	of	of	IN	_	53	prep	_	_	I-ANS
55	oxygen	oxygen	NN	_	54	pobj	_	_	I-ANS
56	and	and	CC	_	55	cc	_	_	I-ANS
57	glucose	glucose	NN	_	55	conj	_	_	I-ANS
58	needed	need	VBN	p2=VBD	53	acl	_	_	I-ANS
59	for	for	IN	_	58	prep	_	_	I-ANS
60	cellular	cellular	JJ	_	61	amod	_	_	I-ANS
61	metabolism	metabolism	NN	_	59	pobj	_	_	L-ANS
62	(	(	-LRB-	_	61	punct	_	_	O
63	to	to	TO	_	64	aux	_	_	O
64	keep	keep	VB	_	61	acl	_	_	O
65	tissue	tissue	NN	_	64	dobj	_	_	O
66	alive	alive	JJ	_	64	oprd	_	_	O
67	)	)	-RRB-	_	61	punct	_	_	O
68	.	.	.	_	42	punct	_	_	O

1	What	what	WP	_	2	attr	_	_	_
2	is	be	VBZ	_	0	root	_	_	_
3	Ischemia	ischemia	NNP	p2=NN	2	nsubj	_	_	_
4	or	or	CC	_	3	cc	_	_	_
5	infarction	infarction	NN	p2=NNP	3	conj	_	_	_
6	?	?	.	_	2	punct	_	_	_

1	Ischemia	ischemia	NN	p2=NNP	4	nsubjpass	_	_	O
2	is	be	VBZ	_	4	auxpass	_	_	O
3	generally	generally	RB	_	4	advmod	_	_	B-ANS
4	caused	cause	VBN	_	0	root	_	_	I-ANS
5	by	by	IN	_	4	agent	_	_	I-ANS
6	problems	problem	NNS	_	5	pobj	_	_	I-ANS
7	with	with	IN	_	6	prep	_	_	I-ANS
8	blood	blood	NN	_	9	compound	_	_	I-ANS
9	vessels	vessel	NNS	_	7	pobj	_	_	I-ANS
10	,	,	,	_	4	punct	_	_	I-ANS
11	with	with	IN	_	4	prep	_	_	I-ANS
12	resultant	resultant	JJ	_	13	amod	_	_	I-ANS
13	damage	damage	NN	_	11	pobj	_	_	I-ANS
14	to	to	IN	_	13	prep	_	_	I-ANS
15	or	or	CC	_	13	cc	_	_	I-ANS
16	dysfunction	dysfunction	NN	_	13	conj	_	_	I-ANS
17	of	of	IN	_	16	prep	_	_	I-ANS
18	tissue	tissue	NN	_	17	pobj	_	_	L-ANS
19	.	.	.	_	4	punct	_	_	O

1	what	what	WP	_	3	nsubjpass	_	_	_
2	was	be	VBD	_	3	auxpass	_	_	_
3	nixon	nixon	VBN	p2=NN	0	root	_	_	_
4	accused	accuse	VBN	_	3	xcomp	_	_	_
5	of	of	IN	_	4	prep	_	_	_

1	The	the	DT	_	3	det	_	_	O
2	Watergate	watergate	NNP	_	3	compound	_	_	O
3	scandal	scandal	NN	_	4	nsubj	_	_	O
4	was	be	VBD	_	0	root	_	_	O
5	a	a	DT	_	7	det	_	_	O
6	political	political	JJ	_	7	amod	_	_	O
7	scandal	scandal	NN	_	4	attr	_	_	O
8	that	that	WDT	_	9	nsubj	_	_	O
9	occurred	occur	VBD	_	7	relcl	_	_	O
10	in	in	IN	_	9	prep	_	_	O
11	the	the	DT	_	13	det	_	_	O
12	United	united	NNP	_	13	compound	_	_	O
13	States	state	NNP	p2=NNPS	10	pobj	_	_	O
14	in	in	IN	_	9	prep	_	_	O
15	the	the	DT	_	16	det	_	_	O
16	1970s	0s	NNS	p2=CD	14	pobj	_	_	O
17	as	as	IN	_	9	prep	_	_	O
18	a	a	DT	_	19	det	_	_	O
19	result	result	NN	_	17	pobj	_	_	O
20	of	of	IN	_	19	prep	_	_	O
21	the	the	DT	_	28	det	_	_	O
22	June	june	NNP	_	9	npadvmod	_	_	O
23	17	0	CD	_	22	nummod	_	_	O
24	,	,	,	_	22	punct	_	_	O
25	1972	0	CD	_	28	nummod	_	_	O
26	break	break	NN	p2=VB	28	compound	_	_	O
27	-	-	HYPH	_	28	punct	_	_	O
28	in	in	NN	_	20	pobj	_	_	O
29	at	at	IN	_	28	prep	_	_	O
30	the	the	DT	_	34	det	_	_	O
31	Democratic	democratic	NNP	p2=JJ	33	compound	_	_	O
32	National	national	NNP	_	33	compound	_	_	O
33	Committee	committee	NNP	_	34	compound	_	_	O
34	headquarters	headquarters	NN	p2=NNS	29	pobj	_	_	O
35	at	at	IN	_	28	prep	_	_	O
36	the	the	DT	_	39	det	_	_	O
37	Watergate	watergate	NNP	_	39	compound	_	_	O
38	office	office	NN	_	39	compound	_	_	O
39	complex	complex	NN	_	35	pobj	_	_	O
40	in	in	IN	_	39	prep	_	_	O
41	Washington	washington	NNP	_	40	pobj	_	_	O
42	,	,	,	_	41	punct	_	_	O
43	D.C.	d.c.	NNP	_	41	appos	_	_	O
44	,	,	,	_	4	punct	_	_	O
45	and	and	CC	_	4	cc	_	_	O
46	the	the	DT	_	48	det	_	_	O
47	Nixon	nixon	NNP	_	48	compound	_	_	O
48	administration	administration	NN	_	53	poss	_	_	O
49	's	's	POS	_	48	case	_	_	O
50	attempted	attempt	VBN	p2=VBD	53	amod	_	_	B-ANS
51	cover	cover	NN	_	53	compound	_	_	I-ANS
52	-	-	HYPH	_	53	punct	_	_	I-ANS
53	up	up	NN	_	22	appos	_	_	L-ANS
54	of	of	IN	_	53	prep	_	_	O
55	its	its	PRP$	_	56	poss	_	_	O
56	involvement	involvement	NN	_	54	pobj	_	_	O
57	.	.	.	_	4	punct	_	_	O

1	who	who	WP	_	2	nsubj	_	_	_
2	is	be	VBZ	_	0	root	_	_	_
3	elizabeth	elizabeth	JJ	p2=NNP	2	acomp	_	_	_
4	from	from	IN	_	3	prep	_	_	_
5	general	general	JJ	_	6	amod	_	_	_
6	hospital	hospital	NN	_	4	pobj	_	_	_
7	who	who	WP	_	8	nsubj	_	_	_
8	are	be	VBP	_	2	ccomp	_	_	_
9	the	the	DT	_	11	det	_	_	_
10	boys	boy	NNS	_	11	compound	_	_	_
11	fathers	father	NNS	_	8	attr	_	_	_

1	Elizabeth	elizabeth	NNP	_	3	compound	_	_	B-ANS
2	Imogene	imogene	NNP	_	3	compound	_	_	I-ANS
3	Webber	webber	NNP	_	10	nsubj	_	_	L-ANS
4	(	(	-LRB-	_	3	punct	_	_	O
5	formerly	formerly	RB	_	6	advmod	_	_	O
6	Lansing	lansing	NNP	_	3	appos	_	_	O
7	and	and	CC	_	6	cc	_	_	O
8	Spencer	spencer	NNP	_	6	conj	_	_	O
9	)	)	-RRB-	_	3	punct	_	_	O
10	is	be	VBZ	_	0	root	_	_	O
11	a	a	DT	_	13	det	_	_	O
12	fictional	fictional	JJ	_	13	amod	_	_	O
13	character	character	NN	_	10	attr	_	_	O
14	on	on	IN	_	13	prep	_	_	O
15	the	the	DT	_	19	det	_	_	O
16	ABC	abc	NNP	_	17	compound	_	_	O
17	Daytime	daytime	NNP	p2=NN	19	compound	_	_	O
18	soap	soap	NN	_	19	compound	_	_	O
19	opera	opera	NN	_	14	pobj	_	_	O
20	General	general	NNP	_	21	compound	_	_	O
21	Hospital	hospital	NNP	p2=NN	19	appos	_	_	O
22	.	.	.	_	10	punct	_	_	O

1	what	what	WP	_	2	attr	_	_	_
2	is	be	VBZ	_	4	auxpass	_	_	_
3	reagan	reagan	NN	p2=RBS	4	nsubjpass	_	_	_
4	known	know	VBN	_	0	root	_	_	_
5	for	for	IN	_	4	prep	_	_	_

1	Domestically	domestically	RB	p2=NNP	5	advmod	_	_	B-ANS
2	,	,	,	_	5	punct	_	_	I-ANS
3	the	the	DT	_	4	det	_	_	I-ANS
4	administration	administration	NN	_	5	nsubj	_	_	I-ANS
5	favored	favor	VBD	_	0	root	_	_	I-ANS
6	reducing	reduce	VBG	_	5	xcomp	_	_	I-ANS
7	government	government	NN	_	8	compound	_	_	I-ANS
8	programs	program	NNS	_	6	dobj	_	_	I-ANS
9	and	and	CC	_	5	cc	_	_	I-ANS
10	introduced	introduce	VBD	_	5	conj	_	_	I-ANS
11	the	the	DT	_	12	det	_	_	I-ANS
12	largest	large	JJS	_	19	amod	_	_	I-ANS
13	across	across	IN	_	19	nmod	_	_	I-ANS
14	-	-	HYPH	_	13	punct	_	_	I-ANS
15	the	the	DT	_	17	det	_	_	I-ANS
16	-	-	HYPH	_	17	punct	_	_	I-ANS
17	board	board	NN	_	13	pobj	_	_	I-ANS
18	tax	tax	NN	_	19	compound	_	_	I-ANS
19	cuts	cut	NNS	_	10	dobj	_	_	I-ANS
20	in	in	IN	_	19	prep	_	_	I-ANS
21	American	american	JJ	_	22	amod	_	_	I-ANS
22	history	history	NN	_	20	pobj	_	_	L-ANS
23	.	.	.	_	5	punct	_	_	O

1	what	what	WP	_	2	attr	_	_	_
2	is	be	VBZ	_	4	auxpass	_	_	_
3	reagan	reagan	NN	p2=RBS	4	nsubjpass	_	_	_
4	known	know	VBN	_	0	root	_	_	_
5	for	for	IN	_	4	prep	_	_	_

1	Victory	victory	NN	_	6	nsubj	_	_	B-ANS
2	in	in	IN	_	1	prep	_	_	I-ANS
3	the	the	DT	_	5	det	_	_	I-ANS
4	Cold	cold	NNP	_	5	compound	_	_	I-ANS
5	War	war	NNP	_	2	pobj	_	_	I-ANS
6	led	lead	VBD	_	0	root	_	_	I-ANS
7	to	to	IN	_	6	prep	_	_	I-ANS
8	a	a	DT	_	10	det	_	_	I-ANS
9	unipolar	unipolar	JJ	_	10	amod	_	_	I-ANS
10	world	world	NN	_	7	pobj	_	_	I-ANS
11	with	with	IN	_	6	prep	_	_	I-ANS
